schemaId	legacyCandidate	newName	legacyLength	newLength	committedLegacyFilePresent
sdkgen://source/openapi.yaml#/paths/~1analytics~1query/post/requestBody/content/application~1json/schema/properties/classifier_dimensions	InlinePathsAnalyticsQueryPostRequestBodyContentApplicationJsonSchemaPropertiesCl7205245e	InlineAnalyticsQueryPostRequestJsonClassifierDimensionsX7205245e	88	64	true
sdkgen://source/openapi.yaml#/paths/~1analytics~1query/post/requestBody/content/application~1json/schema/properties/classifier_filters	InlinePathsAnalyticsQueryPostRequestBodyContentApplicationJsonSchemaPropertiesCl4b29c7dd	InlineAnalyticsQueryPostRequestJsonClassifierFiltersX4b29c7dd	88	61	true
sdkgen://source/openapi.yaml#/paths/~1analytics~1query/post/requestBody/content/application~1json/schema/properties/classifier_filters/properties/filters/items	InlinePathsAnalyticsQueryPostRequestBodyContentApplicationJsonSchemaPropertiesCld288d8d4	InlineAnalyticsQueryPostRequestJsonClassifierFiltersFiltersItemXd288d8d4	88	72	true
sdkgen://source/openapi.yaml#/paths/~1analytics~1query/post/requestBody/content/application~1json/schema/properties/classifier_filters/properties/filters/items/properties/value	InlinePathsAnalyticsQueryPostRequestBodyContentApplicationJsonSchemaPropertiesClfbdae187	InlineAnalyticsQueryPostRequestJsonClassifierFiltersFiltersItemValueXfbdae187	88	77	true
sdkgen://source/openapi.yaml#/paths/~1analytics~1query/post/requestBody/content/application~1json/schema/properties/classifier_filters/properties/filters/items/properties/value/anyOf/2/items	InlinePathsAnalyticsQueryPostRequestBodyContentApplicationJsonSchemaPropertiesCl8b30ef17	InlineAnalyticsQueryPostRequestJsonClassifierFiltersFiltersItemItemX8b30ef17	88	76	true
sdkgen://source/openapi.yaml#/paths/~1analytics~1query/post/requestBody/content/application~1json/schema/properties/filters/items	InlinePathsAnalyticsQueryPostRequestBodyContentApplicationJsonSchemaPropertiesFiltersItems	InlineAnalyticsQueryPostRequestJsonFiltersItemX4a9db3c8	90	55	true
sdkgen://source/openapi.yaml#/paths/~1analytics~1query/post/requestBody/content/application~1json/schema/properties/filters/items/properties/value	InlinePathsAnalyticsQueryPostRequestBodyContentApplicationJsonSchemaPropertiesFi08e5e633	InlineAnalyticsQueryPostRequestJsonFiltersItemValueX08e5e633	88	60	true
sdkgen://source/openapi.yaml#/paths/~1analytics~1query/post/requestBody/content/application~1json/schema/properties/filters/items/properties/value/anyOf/2/items	InlinePathsAnalyticsQueryPostRequestBodyContentApplicationJsonSchemaPropertiesFibb7b7421	InlineAnalyticsQueryPostRequestJsonFiltersItemValueAnyOf3ItemXbb7b7421	88	70	true
sdkgen://source/openapi.yaml#/paths/~1analytics~1query/post/requestBody/content/application~1json/schema/properties/order_by	InlinePathsAnalyticsQueryPostRequestBodyContentApplicationJsonSchemaPropertiesOrderBy	InlineAnalyticsQueryPostRequestJsonOrderByXf94cf296	85	51	true
sdkgen://source/openapi.yaml#/paths/~1analytics~1query/post/requestBody/content/application~1json/schema/properties/order_by/properties/direction	InlinePathsAnalyticsQueryPostRequestBodyContentApplicationJsonSchemaPropertiesOrb7a79682	InlineAnalyticsQueryPostRequestJsonOrderByDirectionXb7a79682	88	60	true
sdkgen://source/openapi.yaml#/paths/~1analytics~1query/post/requestBody/content/application~1json/schema/properties/time_range	InlinePathsAnalyticsQueryPostRequestBodyContentApplicationJsonSchemaPropertiesTimeRange	InlineAnalyticsQueryPostRequestJsonTimeRangeX83acfeaf	87	53	true
sdkgen://source/openapi.yaml#/paths/~1analytics~1query/post/responses/200/content/application~1json/schema	InlinePathsAnalyticsQueryPostResponses200ContentApplicationJsonSchema	InlineAnalyticsQueryPostResponse200JsonX4d61d88c	69	48	true
sdkgen://source/openapi.yaml#/paths/~1analytics~1query/post/responses/200/content/application~1json/schema/properties/data	InlinePathsAnalyticsQueryPostResponses200ContentApplicationJsonSchemaPropertiesData	InlineAnalyticsQueryPostResponse200JsonDataX314b77b8	83	52	true
sdkgen://source/openapi.yaml#/paths/~1analytics~1query/post/responses/200/content/application~1json/schema/properties/data/properties/metadata	InlinePathsAnalyticsQueryPostResponses200ContentApplicationJsonSchemaPropertiesDa98c1b2b	InlineAnalyticsQueryPostResponse200JsonDataMetadataXa98c1b2b	88	60	true
sdkgen://source/openapi.yaml#/paths/~1audio~1transcriptions/post/requestBody/content/multipart~1form-data/schema	InlinePathsAudioTranscriptionsPostRequestBodyContentMultipartFormDataSchema	InlineAudioTranscriptionsPostRequestMultipartXc57fc157	75	54	false
sdkgen://source/openapi.yaml#/paths/~1audio~1transcriptions/post/requestBody/content/multipart~1form-data/schema/properties/response_format	InlinePathsAudioTranscriptionsPostRequestBodyContentMultipartFormDataSchemaPrope8238d791	InlineAudioTranscriptionsPostRequestMultipartResponseFormatX8238d791	88	68	false
sdkgen://source/openapi.yaml#/paths/~1audio~1transcriptions/post/requestBody/content/multipart~1form-data/schema/properties/timestamp_granularities[]/items	InlinePathsAudioTranscriptionsPostRequestBodyContentMultipartFormDataSchemaPrope457952fc	InlineAudioTranscriptionsPostRequestMultipartTimestampGranularitiesItemX457952fc	88	80	false
sdkgen://source/openapi.yaml#/paths/~1auth~1keys/post/requestBody/content/application~1json/schema	InlinePathsAuthKeysPostRequestBodyContentApplicationJsonSchema	InlineAuthKeysPostRequestJsonX55ee707e	62	38	true
sdkgen://source/openapi.yaml#/paths/~1auth~1keys/post/requestBody/content/application~1json/schema/properties/code_challenge_method	InlinePathsAuthKeysPostRequestBodyContentApplicationJsonSchemaPropertiesCodeChalc0f3e8ff	InlineAuthKeysPostRequestJsonCodeChallengeMethodXc0f3e8ff	88	57	true
sdkgen://source/openapi.yaml#/paths/~1auth~1keys/post/responses/200/content/application~1json/schema	InlinePathsAuthKeysPostResponses200ContentApplicationJsonSchema	InlineAuthKeysPostResponse200JsonX2c58353e	63	42	true
sdkgen://source/openapi.yaml#/paths/~1auth~1keys~1code/post/requestBody/content/application~1json/schema	InlinePathsAuthKeysCodePostRequestBodyContentApplicationJsonSchema	InlineAuthKeysCodePostRequestJsonXc0977d70	66	42	true
sdkgen://source/openapi.yaml#/paths/~1auth~1keys~1code/post/requestBody/content/application~1json/schema/properties/code_challenge_method	InlinePathsAuthKeysCodePostRequestBodyContentApplicationJsonSchemaPropertiesCode676847a5	InlineAuthKeysCodePostRequestJsonCodeChallengeMethodX676847a5	88	61	true
sdkgen://source/openapi.yaml#/paths/~1auth~1keys~1code/post/requestBody/content/application~1json/schema/properties/usage_limit_type	InlinePathsAuthKeysCodePostRequestBodyContentApplicationJsonSchemaPropertiesUsageLimitType	InlineAuthKeysCodePostRequestJsonUsageLimitTypeXa052340d	90	56	true
sdkgen://source/openapi.yaml#/paths/~1auth~1keys~1code/post/responses/200/content/application~1json/schema	InlinePathsAuthKeysCodePostResponses200ContentApplicationJsonSchema	InlineAuthKeysCodePostResponse200JsonX46e90520	67	46	true
sdkgen://source/openapi.yaml#/paths/~1auth~1keys~1code/post/responses/200/content/application~1json/schema/properties/data	InlinePathsAuthKeysCodePostResponses200ContentApplicationJsonSchemaPropertiesData	InlineAuthKeysCodePostResponse200JsonDataX0adfad2a	81	50	true
sdkgen://source/openapi.yaml#/paths/~1benchmarks/get/parameters/0/schema	InlinePathsBenchmarksGetParameters0Schema	InlineBenchmarksGetParameterX69f1aea5	41	37	true
sdkgen://source/openapi.yaml#/paths/~1benchmarks/get/parameters/1/schema	InlinePathsBenchmarksGetParameters1Schema	InlineBenchmarksGetParameterX68aa911b	41	37	true
sdkgen://source/openapi.yaml#/paths/~1benchmarks/get/parameters/2/schema	InlinePathsBenchmarksGetParameters2Schema	InlineBenchmarksGetParameterXb2bb899c	41	37	true
sdkgen://source/openapi.yaml#/paths/~1byok/get/parameters/3/schema	InlinePathsByokGetParameters3Schema	InlineByokGetParameterX79c1482f	35	31	true
sdkgen://source/openapi.yaml#/paths/~1classifications~1task/get/parameters/0/schema	InlinePathsClassificationsTaskGetParameters0Schema	InlineClassificationsTaskGetParameterXf2b513b1	50	46	true
sdkgen://source/openapi.yaml#/paths/~1credits/get/responses/200/content/application~1json/schema	InlinePathsCreditsGetResponses200ContentApplicationJsonSchema	InlineCreditsGetResponse200JsonX5d127cc8	61	40	true
sdkgen://source/openapi.yaml#/paths/~1credits/get/responses/200/content/application~1json/schema/properties/data	InlinePathsCreditsGetResponses200ContentApplicationJsonSchemaPropertiesData	InlineCreditsGetResponse200JsonDataX5055cf42	75	44	true
sdkgen://source/openapi.yaml#/paths/~1datasets~1app-rankings/get/parameters/0/schema	InlinePathsDatasetsAppRankingsGetParameters0Schema	InlineDatasetsAppRankingsGetParameterX9098751d	50	46	true
sdkgen://source/openapi.yaml#/paths/~1datasets~1app-rankings/get/parameters/1/schema	InlinePathsDatasetsAppRankingsGetParameters1Schema	InlineDatasetsAppRankingsGetParameterX0426a5ba	50	46	true
sdkgen://source/openapi.yaml#/paths/~1datasets~1app-rankings/get/parameters/2/schema	InlinePathsDatasetsAppRankingsGetParameters2Schema	InlineDatasetsAppRankingsGetParameterX16055634	50	46	true
sdkgen://source/openapi.yaml#/paths/~1datasets~1rankings-daily/get/parameters/2/schema	InlinePathsDatasetsRankingsDailyGetParameters2Schema	InlineDatasetsRankingsDailyGetParameterXe194b75f	52	48	true
sdkgen://source/openapi.yaml#/paths/~1datasets~1rankings-daily/get/parameters/3/schema	InlinePathsDatasetsRankingsDailyGetParameters3Schema	InlineDatasetsRankingsDailyGetParameterXddc87925	52	48	true
sdkgen://source/openapi.yaml#/paths/~1datasets~1rankings-daily/get/parameters/4/schema	InlinePathsDatasetsRankingsDailyGetParameters4Schema	InlineDatasetsRankingsDailyGetParameterXf0769fbf	52	48	true
sdkgen://source/openapi.yaml#/paths/~1datasets~1rankings-daily/get/parameters/5/schema	InlinePathsDatasetsRankingsDailyGetParameters5Schema	InlineDatasetsRankingsDailyGetParameterX59d4e709	52	48	true
sdkgen://source/openapi.yaml#/paths/~1datasets~1rankings-daily/get/parameters/6/schema	InlinePathsDatasetsRankingsDailyGetParameters6Schema	InlineDatasetsRankingsDailyGetParameterX642fec61	52	48	true
sdkgen://source/openapi.yaml#/paths/~1embeddings/post/requestBody/content/application~1json/schema	InlinePathsEmbeddingsPostRequestBodyContentApplicationJsonSchema	InlineEmbeddingsPostRequestJsonX45746ee0	64	40	true
sdkgen://source/openapi.yaml#/paths/~1embeddings/post/requestBody/content/application~1json/schema/properties/encoding_format	InlinePathsEmbeddingsPostRequestBodyContentApplicationJsonSchemaPropertiesEncodingFormat	InlineEmbeddingsPostRequestJsonEncodingFormatXdcac62de	88	54	true
sdkgen://source/openapi.yaml#/paths/~1embeddings/post/requestBody/content/application~1json/schema/properties/input	InlinePathsEmbeddingsPostRequestBodyContentApplicationJsonSchemaPropertiesInput	InlineEmbeddingsPostRequestJsonInputXf4a228e1	79	45	true
sdkgen://source/openapi.yaml#/paths/~1embeddings/post/requestBody/content/application~1json/schema/properties/input/anyOf/4/items	InlinePathsEmbeddingsPostRequestBodyContentApplicationJsonSchemaPropertiesInputAnyOf4Items	InlineEmbeddingsPostRequestJsonInputAnyOf5ItemX7412c5a6	90	55	true
sdkgen://source/openapi.yaml#/paths/~1embeddings/post/requestBody/content/application~1json/schema/properties/input/anyOf/4/items/properties/content/items	InlinePathsEmbeddingsPostRequestBodyContentApplicationJsonSchemaPropertiesInputAb431cc20	InlineEmbeddingsPostRequestJsonInputAnyOf5ItemContentItemXb431cc20	88	66	true
sdkgen://source/openapi.yaml#/paths/~1embeddings/post/requestBody/content/application~1json/schema/properties/input/anyOf/4/items/properties/content/items/oneOf/0	InlinePathsEmbeddingsPostRequestBodyContentApplicationJsonSchemaPropertiesInputA49123c37	InlineEmbeddingsPostRequestJsonInputAnyOf5ItemContentItemOneOf1X49123c37	88	72	true
sdkgen://source/openapi.yaml#/paths/~1embeddings/post/requestBody/content/application~1json/schema/properties/input/anyOf/4/items/properties/content/items/oneOf/0/properties/type	InlinePathsEmbeddingsPostRequestBodyContentApplicationJsonSchemaPropertiesInputAc13ea4d5	InlineEmbeddingsPostRequestJsonInputAnyOf5ItemContentItemOneOf1TypeXc13ea4d5	88	76	true
sdkgen://source/openapi.yaml#/paths/~1embeddings/post/requestBody/content/application~1json/schema/properties/input/anyOf/4/items/properties/content/items/oneOf/1	InlinePathsEmbeddingsPostRequestBodyContentApplicationJsonSchemaPropertiesInputA4d86112e	InlineEmbeddingsPostRequestJsonInputAnyOf5ItemContentItemOneOf2X4d86112e	88	72	true
sdkgen://source/openapi.yaml#/paths/~1embeddings/post/requestBody/content/application~1json/schema/properties/input/anyOf/4/items/properties/content/items/oneOf/1/properties/image_url	InlinePathsEmbeddingsPostRequestBodyContentApplicationJsonSchemaPropertiesInputA37fb1ac0	InlineEmbeddingsPostRequestJsonInputAnyOf5ItemContentItemOneOf2ImageUrlX37fb1ac0	88	80	true
sdkgen://source/openapi.yaml#/paths/~1embeddings/post/requestBody/content/application~1json/schema/properties/input/anyOf/4/items/properties/content/items/oneOf/1/properties/type	InlinePathsEmbeddingsPostRequestBodyContentApplicationJsonSchemaPropertiesInputA5138d426	InlineEmbeddingsPostRequestJsonInputAnyOf5ItemContentItemOneOf2TypeX5138d426	88	76	true
sdkgen://source/openapi.yaml#/paths/~1embeddings/post/requestBody/content/application~1json/schema/properties/provider	InlinePathsEmbeddingsPostRequestBodyContentApplicationJsonSchemaPropertiesProvider	InlineEmbeddingsPostRequestJsonProviderX7b29135c	82	48	true
sdkgen://source/openapi.yaml#/paths/~1embeddings/post/responses/200/content/application~1json/schema	InlinePathsEmbeddingsPostResponses200ContentApplicationJsonSchema	InlineEmbeddingsPostResponse200JsonX0f6ccfc4	65	44	true
sdkgen://source/openapi.yaml#/paths/~1embeddings/post/responses/200/content/application~1json/schema/properties/data/items	InlinePathsEmbeddingsPostResponses200ContentApplicationJsonSchemaPropertiesDataItems	InlineEmbeddingsPostResponse200JsonDataItemXdd3ab197	84	52	true
sdkgen://source/openapi.yaml#/paths/~1embeddings/post/responses/200/content/application~1json/schema/properties/data/items/properties/embedding	InlinePathsEmbeddingsPostResponses200ContentApplicationJsonSchemaPropertiesDataI4e9ff00c	InlineEmbeddingsPostResponse200JsonDataItemEmbeddingX4e9ff00c	88	61	true
sdkgen://source/openapi.yaml#/paths/~1embeddings/post/responses/200/content/application~1json/schema/properties/data/items/properties/object	InlinePathsEmbeddingsPostResponses200ContentApplicationJsonSchemaPropertiesDataIf4d6e8ae	InlineEmbeddingsPostResponse200JsonDataItemObjectValueXf4d6e8ae	88	63	true
sdkgen://source/openapi.yaml#/paths/~1embeddings/post/responses/200/content/application~1json/schema/properties/object	InlinePathsEmbeddingsPostResponses200ContentApplicationJsonSchemaPropertiesObject	InlineEmbeddingsPostResponse200JsonObjectValueX497822a2	81	55	true
sdkgen://source/openapi.yaml#/paths/~1embeddings/post/responses/200/content/application~1json/schema/properties/usage	InlinePathsEmbeddingsPostResponses200ContentApplicationJsonSchemaPropertiesUsage	InlineEmbeddingsPostResponse200JsonUsageXe5f9524c	80	49	true
sdkgen://source/openapi.yaml#/paths/~1embeddings/post/responses/200/content/application~1json/schema/properties/usage/properties/prompt_tokens_details	InlinePathsEmbeddingsPostResponses200ContentApplicationJsonSchemaPropertiesUsage5c2f467b	InlineEmbeddingsPostResponse200JsonUsagePromptTokensDetailsX5c2f467b	88	68	true
sdkgen://source/openapi.yaml#/paths/~1endpoints~1zdr/get/responses/200/content/application~1json/schema	InlinePathsEndpointsZdrGetResponses200ContentApplicationJsonSchema	InlineEndpointsZdrGetResponse200JsonX000c2c2a	66	45	true
sdkgen://source/openapi.yaml#/paths/~1files/post/requestBody/content/multipart~1form-data/schema	InlinePathsFilesPostRequestBodyContentMultipartFormDataSchema	InlineFilesPostRequestMultipartX7e99eef0	61	40	true
sdkgen://source/openapi.yaml#/paths/~1key/get/responses/200/content/application~1json/schema	InlinePathsKeyGetResponses200ContentApplicationJsonSchema	InlineKeyGetResponse200JsonX463fbfab	57	36	true
sdkgen://source/openapi.yaml#/paths/~1key/get/responses/200/content/application~1json/schema/properties/data	InlinePathsKeyGetResponses200ContentApplicationJsonSchemaPropertiesData	InlineKeyGetResponse200JsonDataXff2cd45b	71	40	true
sdkgen://source/openapi.yaml#/paths/~1key/get/responses/200/content/application~1json/schema/properties/data/properties/rate_limit	InlinePathsKeyGetResponses200ContentApplicationJsonSchemaPropertiesDataPropertiesRateLimit	InlineKeyGetResponse200JsonDataRateLimitXa166a9cc	90	49	true
sdkgen://source/openapi.yaml#/paths/~1keys/get/responses/200/content/application~1json/schema	InlinePathsKeysGetResponses200ContentApplicationJsonSchema	InlineKeysGetResponse200JsonX70b5db68	58	37	true
sdkgen://source/openapi.yaml#/paths/~1keys/get/responses/200/content/application~1json/schema/properties/data/items	InlinePathsKeysGetResponses200ContentApplicationJsonSchemaPropertiesDataItems	InlineKeysGetResponse200JsonDataItemX600a6c0b	77	45	true
